ID,Label
6692,fish
6693,fish
6694,fish
6695,fish
6696,butterfly
6697,fish
6698,butterfly
6699,spider
6700,butterfly
6701,spider
6702,fish
6703,fish
6704,butterfly
6705,fish
6706,fish
6707,fish
6708,fish
6709,fish
6710,cow
6711,butterfly
6712,butterfly
6713,spider
6714,butterfly
6715,butterfly
6716,butterfly
6717,butterfly
6718,butterfly
6719,fish
6720,butterfly
6721,fish
6722,fish
6723,spider
6724,butterfly
6725,butterfly
6726,butterfly
6727,butterfly
6728,fish
6729,butterfly
6730,fish
6731,fish
6732,butterfly
6733,butterfly
6734,butterfly
6735,butterfly
6736,butterfly
6737,butterfly
6738,fish
6739,fish
6740,butterfly
6741,butterfly
6742,butterfly
6743,fish
6744,butterfly
6745,butterfly
6746,butterfly
6747,butterfly
6748,butterfly
6749,butterfly
6750,butterfly
6751,butterfly
6752,butterfly
6753,butterfly
6754,chicken
6755,cow
6756,fish
6757,cow
6758,butterfly
6759,butterfly
6760,butterfly
6761,fish
6762,butterfly
6763,butterfly
6764,chicken
6765,fish
6766,butterfly
6767,fish
6768,butterfly
6769,butterfly
6770,fish
6771,cow
6772,butterfly
6773,butterfly
6774,butterfly
6775,butterfly
6776,butterfly
6777,butterfly
6778,butterfly
6779,fish
6780,fish
6781,butterfly
6782,butterfly
6783,cow
6784,butterfly
6785,butterfly
6786,butterfly
6787,butterfly
6788,cow
6789,butterfly
6790,butterfly
6791,fish
6792,fish
6793,butterfly
6794,butterfly
6795,butterfly
6796,butterfly
6797,butterfly
6798,fish
6799,butterfly
6800,fish
6801,butterfly
6802,fish
6803,butterfly
6804,butterfly
6805,cow
6806,fish
6807,butterfly
6808,butterfly
6809,fish
6810,butterfly
6811,butterfly
6812,chicken
6813,butterfly
6814,butterfly
6815,butterfly
6816,cow
6817,fish
6818,fish
6819,fish
6820,butterfly
6821,butterfly
6822,butterfly
6823,butterfly
6824,butterfly
6825,cow
6826,fish
6827,cow
6828,butterfly
6829,butterfly
6830,butterfly
6831,butterfly
6832,cow
6833,butterfly
6834,butterfly
6835,butterfly
6836,butterfly
6837,butterfly
6838,butterfly
6839,butterfly
6840,butterfly
6841,fish
6842,butterfly
6843,butterfly
6844,fish
6845,fish
6846,spider
6847,butterfly
6848,butterfly
6849,butterfly
6850,butterfly
6851,fish
6852,fish
6853,cow
6854,butterfly
6855,fish
6856,butterfly
6857,butterfly
6858,chicken
6859,fish
6860,spider
6861,cow
6862,butterfly
6863,fish
6864,butterfly
6865,butterfly
6866,fish
6867,butterfly
6868,fish
6869,butterfly
6870,butterfly
6871,butterfly
6872,butterfly
6873,chicken
6874,fish
6875,butterfly
6876,cow
6877,fish
6878,cow
6879,butterfly
6880,butterfly
6881,butterfly
6882,butterfly
6883,butterfly
6884,butterfly
6885,fish
6886,fish
6887,fish
6888,butterfly
6889,fish
6890,butterfly
6891,butterfly
6892,butterfly
6893,butterfly
6894,butterfly
6895,spider
6896,fish
6897,butterfly
6898,butterfly
6899,fish
6900,fish
6901,chicken
6902,cow
6903,cow
6904,butterfly
6905,butterfly
6906,butterfly
6907,butterfly
6908,butterfly
6909,chicken
6910,butterfly
6911,fish
6912,spider
6913,butterfly
6914,chicken
6915,fish
6916,fish
6917,fish
6918,fish
6919,butterfly
6920,fish
6921,fish
6922,butterfly
6923,butterfly
6924,fish
6925,butterfly
6926,butterfly
6927,butterfly
6928,chicken
6929,fish
6930,chicken
6931,butterfly
6932,butterfly
6933,butterfly
6934,butterfly
6935,chicken
6936,fish
6937,cow
6938,butterfly
6939,butterfly
6940,butterfly
6941,spider
6942,fish
6943,butterfly
6944,fish
6945,butterfly
6946,chicken
6947,fish
6948,fish
6949,butterfly
6950,butterfly
6951,butterfly
6952,fish
6953,butterfly
6954,butterfly
6955,cow
6956,horse
6957,butterfly
6958,cat
6959,fish
6960,butterfly
6961,butterfly
6962,fish
6963,cow
6964,chicken
6965,butterfly
6966,fish
6967,fish
6968,fish
6969,chicken
6970,spider
6971,fish
6972,butterfly
6973,butterfly
6974,cow
6975,butterfly
6976,cow
6977,fish
6978,butterfly
6979,fish
6980,fish
6981,fish
6982,butterfly
6983,butterfly
6984,spider
6985,butterfly
6986,fish
6987,butterfly
6988,butterfly
6989,cow
6990,spider
6991,fish
6992,fish
6993,cow
6994,butterfly
6995,butterfly
6996,fish
6997,chicken
6998,fish
6999,butterfly
7000,fish
7001,fish
7002,fish
7003,butterfly
7004,butterfly
7005,butterfly
7006,butterfly
7007,butterfly
7008,butterfly
7009,butterfly
7010,butterfly
7011,butterfly
7012,cow
7013,fish
7014,butterfly
7015,butterfly
7016,spider
7017,spider
7018,butterfly
7019,fish
7020,butterfly
7021,butterfly
7022,butterfly
7023,butterfly
7024,butterfly
7025,butterfly
7026,butterfly
7027,butterfly
7028,fish
7029,butterfly
7030,chicken
7031,fish
7032,butterfly
7033,butterfly
7034,fish
7035,butterfly
7036,fish
7037,butterfly
7038,butterfly
7039,cow
7040,butterfly
7041,butterfly
7042,fish
7043,cow
7044,butterfly
7045,butterfly
7046,spider
7047,fish
7048,butterfly
7049,fish
7050,butterfly
7051,fish
7052,butterfly
7053,butterfly
7054,fish
7055,fish
7056,fish
7057,cow
7058,butterfly
7059,butterfly
7060,spider
7061,butterfly
7062,spider
7063,cow
7064,fish
7065,chicken
7066,fish
7067,butterfly
7068,fish
7069,fish
7070,butterfly
7071,butterfly
7072,fish
7073,fish
7074,cow
7075,butterfly
7076,butterfly
7077,butterfly
7078,butterfly
7079,fish
7080,butterfly
7081,fish
7082,cow
7083,fish
7084,cow
7085,butterfly
7086,butterfly
7087,butterfly
7088,fish
7089,spider
7090,fish
7091,fish
7092,fish
7093,butterfly
7094,butterfly
7095,cow
7096,chicken
7097,butterfly
7098,fish
7099,butterfly
7100,fish
7101,cow
7102,butterfly
7103,butterfly
7104,butterfly
7105,butterfly
7106,butterfly
7107,butterfly
7108,butterfly
7109,butterfly
7110,fish
7111,butterfly
7112,butterfly
7113,butterfly
7114,fish
7115,fish
7116,butterfly
7117,butterfly
7118,butterfly
7119,butterfly
7120,fish
7121,fish
7122,cow
7123,butterfly
7124,butterfly
7125,butterfly
7126,butterfly
7127,butterfly
7128,fish
7129,butterfly
7130,chicken
7131,butterfly
7132,butterfly
7133,butterfly
7134,butterfly
7135,cow
7136,fish
7137,butterfly
7138,butterfly
7139,butterfly
7140,butterfly
7141,butterfly
7142,butterfly
7143,butterfly
7144,butterfly
7145,butterfly
7146,butterfly
7147,butterfly
7148,fish
7149,butterfly
7150,butterfly
7151,fish
7152,cow
7153,butterfly
7154,butterfly
7155,butterfly
7156,butterfly
7157,butterfly
7158,fish
7159,butterfly
7160,fish
7161,fish
7162,butterfly
7163,fish
7164,butterfly
7165,spider
7166,butterfly
7167,spider
7168,butterfly
7169,fish
7170,butterfly
7171,spider
7172,fish
7173,butterfly
7174,butterfly
7175,fish
7176,butterfly
7177,butterfly
7178,cow
7179,fish
7180,butterfly
7181,fish
7182,butterfly
7183,butterfly
7184,butterfly
7185,cow
7186,butterfly
7187,fish
7188,butterfly
7189,fish
7190,butterfly
7191,cow
7192,butterfly
7193,fish
7194,cow
7195,fish
7196,spider
7197,butterfly
7198,fish
7199,fish
7200,fish
7201,fish
7202,cow
7203,chicken
7204,fish
7205,cow
7206,butterfly
7207,butterfly
7208,butterfly
7209,butterfly
7210,butterfly
7211,cow
7212,butterfly
7213,cow
7214,butterfly
7215,butterfly
7216,butterfly
7217,fish
7218,spider
7219,spider
7220,fish
7221,butterfly
7222,fish
7223,butterfly
7224,cow
7225,cow
7226,fish
7227,butterfly
7228,fish
7229,fish
7230,butterfly
7231,fish
7232,fish
7233,cow
7234,fish
7235,butterfly
7236,spider
7237,chicken
7238,butterfly
7239,fish
7240,butterfly
7241,dog
7242,butterfly
7243,fish
7244,fish
7245,fish
7246,butterfly
7247,butterfly
7248,butterfly
7249,butterfly
7250,butterfly
7251,fish
7252,cow
7253,butterfly
7254,butterfly
7255,butterfly
7256,butterfly
7257,butterfly
7258,butterfly
7259,butterfly
7260,butterfly
7261,butterfly
7262,spider
7263,fish
7264,butterfly
7265,butterfly
7266,butterfly
7267,butterfly
7268,butterfly
7269,fish
7270,fish
7271,spider
7272,fish
7273,fish
7274,butterfly
7275,butterfly
7276,butterfly
7277,butterfly
7278,butterfly
7279,butterfly
7280,butterfly
7281,fish
7282,butterfly
7283,cow
7284,fish
7285,fish
7286,cow
7287,horse
7288,butterfly
7289,butterfly
7290,cow
7291,butterfly
7292,butterfly
7293,fish
7294,butterfly
7295,butterfly
7296,fish
7297,cow
7298,butterfly
7299,fish
7300,fish
7301,butterfly
7302,cow
7303,butterfly
7304,butterfly
7305,cow
7306,butterfly
7307,butterfly
7308,butterfly
7309,fish
7310,butterfly
7311,fish
7312,butterfly
7313,fish
7314,chicken
7315,cow
7316,spider
7317,butterfly
7318,butterfly
7319,butterfly
7320,cow
7321,butterfly
7322,butterfly
7323,butterfly
7324,butterfly
7325,butterfly
7326,butterfly
7327,fish
7328,cow
7329,cow
7330,butterfly
7331,fish
7332,fish
7333,butterfly
7334,butterfly
7335,butterfly
7336,fish
7337,butterfly
7338,butterfly
7339,butterfly
7340,butterfly
7341,fish
7342,fish
7343,fish
7344,fish
7345,chicken
7346,butterfly
7347,butterfly
7348,butterfly
7349,fish
7350,butterfly
7351,cow
7352,butterfly
7353,fish
7354,butterfly
7355,fish
7356,butterfly
7357,fish
7358,butterfly
7359,butterfly
7360,fish
7361,fish
7362,butterfly
7363,spider
7364,fish
7365,butterfly
7366,fish
7367,fish
7368,butterfly
7369,butterfly
7370,butterfly
7371,spider
7372,butterfly
7373,cow
7374,butterfly
7375,fish
7376,fish
7377,spider
7378,butterfly
7379,butterfly
7380,cow
7381,butterfly
7382,butterfly
7383,butterfly
7384,butterfly
7385,butterfly
7386,fish
7387,butterfly
7388,cat
7389,cow
7390,fish
7391,butterfly
7392,butterfly
7393,butterfly
7394,butterfly
7395,butterfly
7396,fish
7397,butterfly
7398,butterfly
7399,butterfly
7400,butterfly
7401,cow
7402,butterfly
7403,butterfly
7404,butterfly
7405,butterfly
7406,butterfly
7407,fish
7408,butterfly
7409,fish
7410,butterfly
7411,butterfly
7412,butterfly
7413,fish
7414,butterfly
7415,cow
7416,cow
7417,butterfly
7418,butterfly
7419,butterfly
7420,cow
7421,butterfly
7422,butterfly
7423,butterfly
7424,chicken
7425,chicken
7426,fish
7427,butterfly
7428,spider
7429,butterfly
7430,cow
7431,butterfly
7432,fish
7433,spider
7434,butterfly
7435,butterfly
7436,butterfly
7437,fish
7438,cow
7439,fish
7440,butterfly
7441,butterfly
7442,fish
7443,butterfly
7444,butterfly
7445,fish
7446,butterfly
7447,cat
7448,butterfly
7449,butterfly
7450,fish
7451,butterfly
7452,butterfly
7453,spider
7454,butterfly
7455,butterfly
7456,butterfly
7457,butterfly
7458,cow
7459,butterfly
7460,chicken
7461,butterfly
7462,butterfly
7463,fish
7464,butterfly
7465,butterfly
7466,butterfly
7467,fish
7468,fish
7469,cow
7470,butterfly
7471,cow
7472,butterfly
7473,butterfly
7474,butterfly
7475,fish
7476,butterfly
7477,fish
7478,butterfly
7479,butterfly
7480,fish
7481,butterfly
7482,fish
7483,butterfly
7484,cat
7485,butterfly
7486,butterfly
7487,butterfly
7488,butterfly
7489,butterfly
7490,butterfly
7491,butterfly
7492,butterfly
7493,butterfly
7494,butterfly
7495,fish
7496,fish
7497,butterfly
7498,butterfly
7499,fish
7500,butterfly
7501,cow
7502,butterfly
7503,butterfly
7504,fish
7505,butterfly
7506,chicken
7507,butterfly
7508,butterfly
7509,cow
7510,butterfly
7511,fish
7512,butterfly
7513,butterfly
7514,cow
7515,cow
7516,fish
7517,butterfly
7518,butterfly
7519,cow
7520,chicken
7521,butterfly
7522,cow
7523,butterfly
7524,fish
7525,butterfly
7526,butterfly
7527,butterfly
7528,butterfly
7529,fish
7530,butterfly
7531,dog
7532,cow
7533,fish
7534,butterfly
7535,butterfly
7536,butterfly
7537,butterfly
7538,butterfly
7539,butterfly
7540,fish
7541,butterfly
7542,spider
7543,fish
7544,butterfly
7545,butterfly
7546,fish
7547,butterfly
7548,fish
7549,butterfly
7550,fish
7551,butterfly
7552,butterfly
7553,fish
7554,butterfly
7555,butterfly
7556,spider
7557,fish
7558,fish
7559,fish
7560,chicken
7561,fish
7562,butterfly
7563,fish
7564,butterfly
7565,fish
7566,butterfly
7567,butterfly
7568,cow
7569,fish
7570,fish
7571,fish
7572,butterfly
7573,butterfly
7574,butterfly
7575,butterfly
7576,fish
7577,butterfly
7578,butterfly
7579,fish
7580,butterfly
7581,dog
7582,butterfly
7583,chicken
7584,fish
7585,butterfly
7586,butterfly
7587,butterfly
7588,butterfly
7589,fish
7590,fish
7591,fish
7592,butterfly
7593,butterfly
7594,spider
7595,butterfly
7596,fish
7597,butterfly
7598,butterfly
7599,butterfly
7600,butterfly
7601,fish
7602,cow
7603,cow
7604,butterfly
7605,fish
7606,cow
7607,fish
7608,fish
7609,fish
7610,cow
7611,butterfly
7612,butterfly
7613,butterfly
7614,cow
7615,fish
7616,butterfly
7617,butterfly
7618,cat
7619,butterfly
7620,butterfly
7621,fish
7622,butterfly
7623,chicken
7624,butterfly
7625,spider
7626,fish
7627,fish
7628,cow
7629,fish
7630,butterfly
7631,fish
7632,fish
7633,butterfly
7634,fish
7635,fish
7636,fish
7637,butterfly
7638,fish
7639,fish
7640,butterfly
7641,butterfly
7642,cow
7643,fish
7644,butterfly
7645,butterfly
7646,fish
7647,butterfly
7648,butterfly
7649,cow
7650,butterfly
7651,fish
7652,cow
7653,butterfly
7654,butterfly
7655,butterfly
7656,butterfly
7657,fish
7658,fish
7659,fish
7660,butterfly
7661,butterfly
7662,horse
7663,fish
7664,butterfly
7665,butterfly
7666,butterfly
7667,cow
7668,fish
7669,butterfly
7670,butterfly
7671,cow
7672,butterfly
7673,butterfly
7674,butterfly
7675,spider
7676,butterfly
7677,fish
7678,fish
7679,fish
7680,butterfly
7681,butterfly
7682,butterfly
7683,butterfly
7684,fish
7685,butterfly
7686,butterfly
7687,chicken
7688,fish
7689,butterfly
7690,butterfly
7691,fish
7692,cow
7693,butterfly
7694,butterfly
7695,butterfly
7696,butterfly
7697,fish
7698,fish
7699,butterfly
7700,butterfly
7701,butterfly
7702,butterfly
7703,spider
7704,butterfly
7705,spider
7706,butterfly
7707,spider
7708,butterfly
7709,fish
7710,butterfly
7711,butterfly
7712,spider
7713,fish
7714,butterfly
7715,butterfly
7716,butterfly
7717,fish
7718,cow
7719,butterfly
7720,fish
7721,butterfly
7722,fish
7723,fish
7724,cow
7725,butterfly
7726,fish
7727,butterfly
7728,butterfly
7729,fish
7730,fish
7731,chicken
7732,fish
7733,horse
7734,butterfly
7735,butterfly
7736,chicken
7737,butterfly
7738,fish
7739,butterfly
7740,fish
7741,cow
7742,fish
7743,butterfly
7744,butterfly
7745,fish
7746,butterfly
7747,butterfly
7748,butterfly
7749,fish
7750,cow
7751,butterfly
7752,fish
7753,butterfly
7754,butterfly
7755,butterfly
7756,butterfly
7757,butterfly
7758,spider
7759,butterfly
7760,cow
7761,butterfly
7762,fish
7763,butterfly
7764,fish
7765,butterfly
7766,butterfly
7767,spider
7768,butterfly
7769,butterfly
7770,butterfly
7771,dog
7772,butterfly
7773,butterfly
7774,butterfly
7775,fish
7776,fish
7777,butterfly
7778,butterfly
7779,butterfly
7780,spider
7781,butterfly
7782,butterfly
7783,butterfly
7784,butterfly
7785,fish
7786,butterfly
7787,cow
7788,cow
7789,butterfly
7790,cow
7791,butterfly
7792,cow
7793,butterfly
7794,fish
7795,butterfly
7796,butterfly
7797,butterfly
7798,fish
7799,butterfly
7800,cow
7801,fish
7802,fish
7803,butterfly
7804,fish
7805,fish
7806,butterfly
7807,fish
7808,butterfly
7809,butterfly
7810,fish
7811,chicken
7812,butterfly
7813,butterfly
7814,butterfly
7815,butterfly
7816,butterfly
7817,cow
7818,butterfly
7819,fish
7820,butterfly
7821,butterfly
7822,butterfly
7823,butterfly
7824,fish
7825,fish
7826,butterfly
7827,fish
7828,butterfly
7829,butterfly
7830,chicken
7831,butterfly
7832,chicken
7833,butterfly
7834,butterfly
7835,fish
7836,fish
7837,spider
7838,fish
7839,fish
7840,butterfly
7841,fish
7842,butterfly
7843,butterfly
7844,butterfly
7845,fish
7846,butterfly
7847,butterfly
7848,fish
7849,fish
7850,fish
7851,cow
7852,fish
7853,fish
7854,butterfly
7855,chicken
7856,butterfly
7857,butterfly
7858,butterfly
7859,chicken
7860,butterfly
7861,butterfly
7862,butterfly
7863,butterfly
7864,butterfly
7865,spider
7866,fish
7867,butterfly
7868,spider
7869,butterfly
7870,fish
7871,cow
7872,fish
7873,fish
7874,butterfly
7875,butterfly
7876,cat
7877,butterfly
7878,butterfly
7879,butterfly
7880,fish
7881,butterfly
7882,butterfly
7883,butterfly
7884,butterfly
7885,fish
7886,fish
7887,cow
7888,cow
7889,butterfly
7890,butterfly
7891,butterfly
7892,butterfly
7893,butterfly
7894,cow
7895,butterfly
7896,fish
7897,spider
7898,fish
7899,fish
7900,fish
7901,butterfly
7902,fish
7903,cow
7904,butterfly
7905,butterfly
7906,butterfly
7907,butterfly
7908,cow
7909,butterfly
7910,butterfly
7911,cow
7912,butterfly
7913,fish
7914,butterfly
7915,fish
7916,butterfly
7917,butterfly
7918,cow
7919,cow
7920,butterfly
7921,butterfly
7922,butterfly
7923,butterfly
7924,butterfly
7925,butterfly
7926,butterfly
7927,cow
7928,butterfly
7929,butterfly
7930,fish
7931,butterfly
7932,butterfly
7933,butterfly
7934,butterfly
7935,butterfly
7936,fish
7937,butterfly
7938,fish
7939,butterfly
7940,fish
7941,fish
7942,chicken
7943,spider
7944,butterfly
7945,butterfly
7946,butterfly
7947,butterfly
7948,cow
7949,butterfly
7950,butterfly
7951,butterfly
7952,butterfly
7953,fish
7954,butterfly
7955,fish
7956,butterfly
7957,butterfly
7958,fish
7959,butterfly
7960,chicken
7961,cow
7962,fish
7963,butterfly
7964,butterfly
7965,fish
7966,butterfly
7967,butterfly
7968,cow
7969,fish
7970,butterfly
7971,cow
7972,fish
7973,butterfly
7974,cow
7975,fish
7976,butterfly
7977,butterfly
7978,butterfly
7979,chicken
7980,butterfly
7981,fish
7982,butterfly
7983,spider
7984,butterfly
7985,butterfly
7986,butterfly
7987,cow
7988,butterfly
7989,butterfly
7990,butterfly
7991,butterfly
7992,butterfly
7993,butterfly
7994,fish
7995,butterfly
7996,butterfly
7997,fish
7998,butterfly
7999,cow
8000,butterfly
8001,fish
8002,butterfly
8003,fish
8004,fish
8005,fish
8006,fish
8007,butterfly
8008,fish
8009,butterfly
8010,spider
8011,spider
8012,cat
8013,butterfly
8014,butterfly
8015,butterfly
8016,fish
8017,butterfly
8018,butterfly
8019,fish
8020,butterfly
8021,butterfly
8022,spider
8023,cow
8024,butterfly
8025,fish
8026,butterfly
8027,butterfly
8028,butterfly
8029,butterfly
8030,fish
8031,butterfly
8032,butterfly
8033,butterfly
8034,butterfly
8035,fish
8036,butterfly
8037,butterfly
8038,butterfly
8039,fish
8040,butterfly
8041,butterfly
8042,fish
8043,butterfly
8044,butterfly
8045,cow
8046,cow
8047,butterfly
8048,fish
8049,butterfly
8050,butterfly
8051,fish
8052,fish
8053,fish
8054,butterfly
8055,cow
8056,fish
8057,butterfly
8058,butterfly
8059,butterfly
8060,fish
8061,butterfly
8062,cow
8063,butterfly
8064,butterfly
8065,butterfly
8066,butterfly
8067,cow
8068,butterfly
8069,fish
8070,fish
8071,fish
8072,cow
8073,butterfly
8074,spider
8075,butterfly
8076,butterfly
8077,butterfly
8078,butterfly
8079,fish
8080,fish
8081,fish
8082,spider
8083,butterfly
8084,cow
8085,butterfly
8086,butterfly
8087,butterfly
8088,fish
8089,fish
8090,fish
8091,butterfly
8092,butterfly
8093,cow
8094,butterfly
8095,fish
8096,chicken
8097,butterfly
8098,butterfly
8099,fish
8100,fish
8101,butterfly
8102,fish
8103,butterfly
8104,cow
8105,fish
8106,butterfly
8107,butterfly
8108,butterfly
8109,cow
8110,butterfly
8111,butterfly
8112,butterfly
8113,butterfly
8114,spider
8115,fish
8116,butterfly
8117,butterfly
8118,butterfly
8119,fish
8120,cow
8121,fish
8122,fish
8123,butterfly
8124,butterfly
8125,dog
8126,butterfly
8127,cow
8128,fish
8129,butterfly
8130,butterfly
8131,butterfly
8132,butterfly
8133,cow
8134,butterfly
8135,fish
8136,butterfly
8137,butterfly
8138,butterfly
8139,butterfly
8140,butterfly
8141,fish
8142,butterfly
8143,butterfly
8144,butterfly
8145,butterfly
8146,cow
8147,butterfly
8148,chicken
8149,fish
8150,butterfly
8151,fish
8152,butterfly
8153,spider
8154,fish
8155,butterfly
8156,butterfly
8157,butterfly
8158,butterfly
8159,butterfly
8160,butterfly
8161,fish
8162,butterfly
8163,butterfly
8164,butterfly
8165,butterfly
8166,butterfly
8167,butterfly
8168,fish
8169,butterfly
8170,butterfly
8171,fish
8172,butterfly
8173,fish
8174,cow
8175,fish
8176,fish
8177,butterfly
8178,cow
8179,spider
8180,cow
8181,fish
8182,fish
8183,butterfly
8184,butterfly
8185,butterfly
8186,chicken
8187,butterfly
8188,spider
8189,butterfly
8190,fish
8191,butterfly
8192,fish
8193,cow
8194,cow
8195,butterfly
8196,cow
8197,cow
8198,fish
8199,fish
8200,butterfly
8201,cow
8202,cow
8203,cow
8204,fish
8205,butterfly
8206,fish
8207,butterfly
8208,chicken
8209,butterfly
8210,butterfly
8211,butterfly
8212,butterfly
8213,cow
8214,butterfly
8215,butterfly
8216,butterfly
8217,fish
8218,butterfly
8219,butterfly
8220,butterfly
8221,fish
8222,butterfly
8223,fish
8224,butterfly
8225,butterfly
8226,fish
8227,butterfly
8228,spider
8229,butterfly
8230,butterfly
8231,cow
8232,butterfly
8233,fish
8234,butterfly
8235,butterfly
8236,fish
8237,chicken
8238,butterfly
8239,butterfly
8240,butterfly
8241,butterfly
8242,cow
8243,cow
8244,butterfly
8245,butterfly
8246,cow
8247,butterfly
8248,butterfly
8249,butterfly
8250,butterfly
8251,fish
8252,fish
8253,butterfly
8254,butterfly
8255,fish
8256,fish
8257,butterfly
8258,fish
8259,fish
8260,chicken
8261,fish
8262,cow
8263,spider
8264,cow
8265,cow
8266,butterfly
8267,butterfly
8268,butterfly
8269,fish
8270,butterfly
8271,cow
8272,cow
8273,butterfly
8274,chicken
8275,butterfly
8276,fish
8277,butterfly
8278,butterfly
8279,cow
8280,butterfly
8281,butterfly
8282,butterfly
8283,fish
8284,fish
8285,butterfly
8286,butterfly
8287,fish
8288,fish
8289,fish
8290,chicken
8291,butterfly
8292,spider
8293,fish
8294,fish
8295,fish
8296,butterfly
8297,butterfly
8298,spider
8299,butterfly
8300,butterfly
8301,butterfly
8302,fish
8303,fish
8304,butterfly
8305,butterfly
8306,butterfly
8307,fish
8308,butterfly
8309,spider
8310,butterfly
8311,fish
8312,cow
8313,butterfly
8314,chicken
8315,butterfly
8316,cow
8317,butterfly
8318,fish
8319,butterfly
8320,fish
8321,butterfly
8322,butterfly
8323,fish
8324,cow
8325,fish
8326,butterfly
8327,butterfly
8328,butterfly
8329,butterfly
8330,butterfly
8331,fish
8332,butterfly
8333,butterfly
8334,chicken
8335,chicken
8336,butterfly
8337,butterfly
8338,butterfly
8339,butterfly
8340,fish
8341,butterfly
8342,butterfly
8343,fish
8344,butterfly
8345,fish
8346,cow
8347,butterfly
8348,fish
8349,butterfly
8350,butterfly
8351,spider
8352,butterfly
8353,butterfly
8354,cow
8355,butterfly
8356,butterfly
8357,butterfly
8358,butterfly
8359,cow
8360,butterfly
8361,fish
8362,butterfly
8363,butterfly
8364,butterfly
8365,fish
8366,fish
8367,butterfly
8368,fish
8369,cow
8370,butterfly
8371,fish
8372,butterfly
8373,fish
8374,butterfly
8375,fish
8376,cow
8377,fish
8378,fish
8379,cow
8380,butterfly
8381,fish
8382,butterfly
8383,butterfly
8384,butterfly
8385,butterfly
8386,fish
8387,fish
8388,fish
8389,butterfly
8390,butterfly
8391,cow
8392,fish
8393,fish
8394,fish
8395,butterfly
8396,butterfly
8397,butterfly
8398,cow
8399,fish
8400,butterfly
8401,fish
8402,butterfly
8403,butterfly
8404,fish
8405,butterfly
8406,fish
8407,butterfly
8408,butterfly
8409,butterfly
8410,butterfly
8411,fish
8412,butterfly
8413,cow
8414,butterfly
8415,fish
8416,butterfly
8417,cow
8418,butterfly
8419,fish
8420,cow
8421,dog
8422,cow
8423,cow
8424,cow
8425,butterfly
8426,butterfly
8427,fish
8428,butterfly
8429,fish
8430,butterfly
8431,fish
8432,fish
8433,butterfly
8434,fish
8435,butterfly
8436,butterfly
8437,fish
8438,fish
8439,butterfly
8440,butterfly
8441,fish
8442,cow
8443,butterfly
8444,butterfly
8445,butterfly
8446,butterfly
8447,butterfly
8448,fish
8449,fish
8450,butterfly
8451,butterfly
8452,fish
8453,fish
8454,butterfly
8455,butterfly
8456,fish
8457,butterfly
8458,dog
8459,butterfly
8460,butterfly
8461,butterfly
8462,butterfly
8463,fish
8464,fish
8465,butterfly
8466,fish
8467,butterfly
8468,butterfly
8469,butterfly
8470,butterfly
8471,butterfly
8472,butterfly
8473,butterfly
8474,butterfly
8475,fish
8476,butterfly
8477,fish
8478,cow
8479,butterfly
8480,butterfly
8481,spider
8482,butterfly
8483,butterfly
8484,butterfly
8485,cow
8486,butterfly
8487,fish
8488,fish
8489,butterfly
8490,fish
8491,cow
8492,butterfly
8493,butterfly
8494,butterfly
8495,butterfly
8496,cow
8497,cow
8498,chicken
8499,fish
8500,chicken
8501,fish
8502,spider
8503,fish
8504,fish
8505,butterfly
8506,butterfly
8507,spider
8508,fish
8509,cow
8510,butterfly
8511,butterfly
8512,fish
8513,butterfly
8514,butterfly
8515,butterfly
8516,butterfly
8517,butterfly
8518,cow
8519,butterfly
8520,chicken
8521,fish
8522,spider
8523,butterfly
8524,butterfly
8525,butterfly
8526,butterfly
8527,spider
8528,cow
8529,fish
8530,fish
8531,fish
8532,fish
8533,butterfly
8534,butterfly
8535,butterfly
8536,spider
8537,butterfly
8538,cow
8539,cat
8540,butterfly
8541,fish
8542,butterfly
8543,butterfly
8544,fish
8545,butterfly
8546,butterfly
8547,butterfly
8548,fish
8549,butterfly
8550,fish
8551,butterfly
8552,butterfly
8553,butterfly
8554,butterfly
8555,butterfly
8556,chicken
8557,butterfly
8558,butterfly
8559,butterfly
8560,fish
8561,spider
8562,spider
8563,cow
8564,butterfly
8565,butterfly
8566,butterfly
8567,butterfly
8568,butterfly
8569,butterfly
8570,cow
8571,butterfly
8572,cow
8573,fish
8574,cow
8575,fish
8576,butterfly
8577,fish
8578,butterfly
8579,fish
8580,butterfly
8581,fish
8582,cow
8583,fish
8584,cat
8585,butterfly
8586,butterfly
8587,butterfly
8588,butterfly
8589,butterfly
8590,butterfly
8591,butterfly
8592,butterfly
8593,fish
8594,butterfly
8595,butterfly
8596,butterfly
8597,cow
8598,fish
8599,butterfly
8600,butterfly
8601,fish
8602,fish
8603,butterfly
8604,spider
8605,butterfly
8606,butterfly
8607,butterfly
8608,cow
8609,cow
8610,butterfly
8611,cow
8612,butterfly
8613,fish
8614,chicken
8615,butterfly
8616,fish
8617,fish
8618,butterfly
8619,butterfly
8620,cow
8621,butterfly
8622,fish
8623,cow
8624,cow
8625,fish
8626,butterfly
8627,butterfly
8628,fish
8629,fish
8630,fish
8631,fish
8632,butterfly
8633,butterfly
8634,cow
8635,butterfly
8636,cat
8637,chicken
8638,butterfly
8639,fish
8640,butterfly
8641,fish
8642,butterfly
8643,butterfly
8644,cow
8645,chicken
8646,butterfly
8647,butterfly
8648,cow
8649,fish
8650,butterfly
8651,cow
8652,butterfly
8653,butterfly
8654,cow
